split,category,stem,fog_path,archive_path,low_band_ratio_0p01_0p05,high_band_ratio_0p15_0p24
test,apparel,image0000,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0000.jpg,archive_gt_matched/apparel/image0000.jpg,0.014694335440496404,0.002044462431647329
test,apparel,image0010,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0010.jpg,archive_gt_matched/apparel/image0010.jpg,0.011081331928796321,0.0015834053929299798
test,apparel,image0020,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0020.jpg,archive_gt_matched/apparel/image0020.jpg,0.0344762963145834,0.005082291879852293
test,apparel,image0030,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0030.jpg,archive_gt_matched/apparel/image0030.jpg,0.024751751231398753,0.0025254523407742804
test,apparel,image0040,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0040.jpg,archive_gt_matched/apparel/image0040.jpg,0.021593225400563312,0.12058140003873327
test,apparel,image0050,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0050.jpg,archive_gt_matched/apparel/image0050.jpg,0.023706416648144553,0.00701355874562646
test,apparel,image0060,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0060.jpg,archive_gt_matched/apparel/image0060.jpg,0.017073328515206414,0.005077171425750803
test,apparel,image0070,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0070.jpg,archive_gt_matched/apparel/image0070.jpg,0.022972309451460268,0.002236922142213308
test,apparel,image0080,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0080.jpg,archive_gt_matched/apparel/image0080.jpg,0.03218336436602047,0.00116526585574004
test,apparel,image0090,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0090.jpg,archive_gt_matched/apparel/image0090.jpg,0.026569224605715556,0.002742346463084458
test,apparel,image0100,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0100.jpg,archive_gt_matched/apparel/image0100.jpg,0.025850347377251635,0.0013211994048896237
test,apparel,image0110,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0110.jpg,archive_gt_matched/apparel/image0110.jpg,0.04961881971373711,0.0029784399849660144
test,apparel,image0120,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0120.jpg,archive_gt_matched/apparel/image0120.jpg,0.027388245178196213,0.0022307827855089692
test,apparel,image0130,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0130.jpg,archive_gt_matched/apparel/image0130.jpg,0.03265539630765717,0.0018794103578894856
test,apparel,image0140,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0140.jpg,archive_gt_matched/apparel/image0140.jpg,0.038095938056510514,0.002569638302182802
test,apparel,image0150,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0150.jpg,archive_gt_matched/apparel/image0150.jpg,0.04343329664380397,0.002440644186085362
test,apparel,image0160,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0160.jpg,archive_gt_matched/apparel/image0160.jpg,0.039242916927651625,0.001925923350087244
test,apparel,image0170,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0170.jpg,archive_gt_matched/apparel/image0170.jpg,0.039260669323163,0.001348680424791523
test,apparel,image0180,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0180.jpg,archive_gt_matched/apparel/image0180.jpg,0.0364313185198831,0.0018061619105477406
test,apparel,image0190,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0190.jpg,archive_gt_matched/apparel/image0190.jpg,0.12239261963328707,0.016341095414644017
test,apparel,image0200,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0200.jpg,archive_gt_matched/apparel/image0200.jpg,0.15772719495053414,0.008376998612437852
test,apparel,image0210,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0210.jpg,archive_gt_matched/apparel/image0210.jpg,0.07471853341867155,0.008886749935102073
test,apparel,image0220,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0220.jpg,archive_gt_matched/apparel/image0220.jpg,0.08633391831643854,0.0048280131004939
test,apparel,image0230,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0230.jpg,archive_gt_matched/apparel/image0230.jpg,0.07101228843253898,0.0030873049811065132
test,apparel,image0240,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0240.jpg,archive_gt_matched/apparel/image0240.jpg,0.04627801013762223,0.002340585981232975
test,apparel,image0250,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0250.jpg,archive_gt_matched/apparel/image0250.jpg,0.0548957448254518,0.002750779921645912
test,apparel,image0260,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0260.jpg,archive_gt_matched/apparel/image0260.jpg,0.04762846086311343,0.007049498311262396
test,apparel,image0270,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0270.jpg,archive_gt_matched/apparel/image0270.jpg,0.06842649858709247,0.0047715638074347
test,apparel,image0280,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0280.jpg,archive_gt_matched/apparel/image0280.jpg,0.22685827796601604,0.026939779360074755
test,apparel,image0290,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0290.jpg,archive_gt_matched/apparel/image0290.jpg,0.09675693549043171,0.008030673002382376
test,apparel,image0300,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0300.jpg,archive_gt_matched/apparel/image0300.jpg,0.10867923993624815,0.009047684119033578
test,apparel,image0310,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0310.jpg,archive_gt_matched/apparel/image0310.jpg,0.05815147311237011,0.005098342042904433
test,apparel,image0320,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0320.jpg,archive_gt_matched/apparel/image0320.jpg,0.07589968904296132,0.005696049034430845
test,apparel,image0330,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0330.jpg,archive_gt_matched/apparel/image0330.jpg,0.053260322630265394,0.0013525991607948075
test,apparel,image0340,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0340.jpg,archive_gt_matched/apparel/image0340.jpg,0.05514366320847321,0.0026902118008153967
test,apparel,image0350,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0350.jpg,archive_gt_matched/apparel/image0350.jpg,0.0583296140094763,0.004231838576276658
test,apparel,image0360,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0360.jpg,archive_gt_matched/apparel/image0360.jpg,0.04872647351369841,0.002450022981657957
test,apparel,image0370,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0370.jpg,archive_gt_matched/apparel/image0370.jpg,0.06556822027185574,0.0030548679078320285
test,apparel,image0380,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0380.jpg,archive_gt_matched/apparel/image0380.jpg,0.3411943510552682,0.06930170616562814
test,apparel,image0390,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0390.jpg,archive_gt_matched/apparel/image0390.jpg,0.11149618970980477,0.011509542397217784
test,apparel,image0400,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0400.jpg,archive_gt_matched/apparel/image0400.jpg,0.13457092360427453,0.015968441136918313
test,apparel,image0410,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0410.jpg,archive_gt_matched/apparel/image0410.jpg,0.09708853187748426,0.005693932698050549
test,apparel,image0420,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0420.jpg,archive_gt_matched/apparel/image0420.jpg,0.05464585366885723,0.005049792120315551
test,apparel,image0430,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0430.jpg,archive_gt_matched/apparel/image0430.jpg,0.09555456480785003,0.006355780186981771
test,apparel,image0440,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0440.jpg,archive_gt_matched/apparel/image0440.jpg,0.07909860548195134,0.006792919905539248
test,apparel,image0450,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0450.jpg,archive_gt_matched/apparel/image0450.jpg,0.22321222268188015,0.015875371919325313
test,apparel,image0460,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0460.jpg,archive_gt_matched/apparel/image0460.jpg,0.19657258126515192,0.014467966117081807
test,apparel,image0470,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0470.jpg,archive_gt_matched/apparel/image0470.jpg,0.10105938514175347,0.004961088334305414
test,apparel,image0480,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0480.jpg,archive_gt_matched/apparel/image0480.jpg,0.18761036150023497,0.012266460804859965
test,apparel,image0490,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0490.jpg,archive_gt_matched/apparel/image0490.jpg,0.13149058778252282,0.014618335225614714
test,apparel,image0500,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0500.jpg,archive_gt_matched/apparel/image0500.jpg,0.07959585804506067,0.0064407959550660965
test,apparel,image0510,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0510.jpg,archive_gt_matched/apparel/image0510.jpg,0.012211169138775636,0.0013696667555138779
test,apparel,image0520,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0520.jpg,archive_gt_matched/apparel/image0520.jpg,0.012542512138472916,0.0009397250658910577
test,apparel,image0530,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0530.jpg,archive_gt_matched/apparel/image0530.jpg,0.015299818445301854,0.0007423366365084483
test,apparel,image0540,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0540.jpg,archive_gt_matched/apparel/image0540.jpg,0.020057343877333496,0.03274707520715551
test,apparel,image0550,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0550.jpg,archive_gt_matched/apparel/image0550.jpg,0.017213955771815274,0.001174282576200891
test,apparel,image0560,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0560.jpg,archive_gt_matched/apparel/image0560.jpg,0.02253233191815728,0.000976091430822582
test,apparel,image0570,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0570.jpg,archive_gt_matched/apparel/image0570.jpg,0.009104955475403584,0.0014498940424231951
test,apparel,image0580,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0580.jpg,archive_gt_matched/apparel/image0580.jpg,0.022290797308020492,0.0038204518203678716
test,apparel,image0590,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0590.jpg,archive_gt_matched/apparel/image0590.jpg,0.00518878645480946,0.003759286612689966
test,apparel,image0600,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0600.jpg,archive_gt_matched/apparel/image0600.jpg,0.004251012760273436,0.000646201520691794
test,apparel,image0610,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0610.jpg,archive_gt_matched/apparel/image0610.jpg,0.006631225629061184,0.0033911456749005924
test,apparel,image0620,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0620.jpg,archive_gt_matched/apparel/image0620.jpg,0.005185856699987159,0.00035599397355501154
test,apparel,image0630,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0630.jpg,archive_gt_matched/apparel/image0630.jpg,0.007815406154397929,0.0008722627846856271
test,apparel,image0640,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0640.jpg,archive_gt_matched/apparel/image0640.jpg,0.013062455112460482,0.0012187850402744346
test,apparel,image0650,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0650.jpg,archive_gt_matched/apparel/image0650.jpg,0.011439558906702566,0.0008996927505119043
test,apparel,image0660,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0660.jpg,archive_gt_matched/apparel/image0660.jpg,0.015755910347030312,0.0007499115293412572
test,apparel,image0670,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0670.jpg,archive_gt_matched/apparel/image0670.jpg,0.01608574645557132,0.005549135684482672
test,apparel,image0680,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0680.jpg,archive_gt_matched/apparel/image0680.jpg,0.024381146606549838,0.002621113860079089
test,apparel,image0690,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0690.jpg,archive_gt_matched/apparel/image0690.jpg,0.016214794682310886,0.0012688872729171392
test,apparel,image0700,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0700.jpg,archive_gt_matched/apparel/image0700.jpg,0.02454659710745729,0.002088766679462056
test,apparel,image0710,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0710.jpg,archive_gt_matched/apparel/image0710.jpg,0.024287099830940413,0.004208327966485715
test,apparel,image0720,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0720.jpg,archive_gt_matched/apparel/image0720.jpg,0.015861814651528493,0.002057383108920562
test,apparel,image0730,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0730.jpg,archive_gt_matched/apparel/image0730.jpg,0.02092116774721406,0.004565805439092794
test,apparel,image0740,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0740.jpg,archive_gt_matched/apparel/image0740.jpg,0.01608973932782206,0.009089310468068549
test,apparel,image0750,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0750.jpg,archive_gt_matched/apparel/image0750.jpg,0.010866932082987571,0.0162733966147034
test,apparel,image0760,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0760.jpg,archive_gt_matched/apparel/image0760.jpg,0.006917843628265475,0.0057907090447222006
test,apparel,image0770,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0770.jpg,archive_gt_matched/apparel/image0770.jpg,0.010959409282610926,0.003308033579848753
test,apparel,image0780,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0780.jpg,archive_gt_matched/apparel/image0780.jpg,0.010568640812490596,0.001900844411558417
test,apparel,image0790,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0790.jpg,archive_gt_matched/apparel/image0790.jpg,0.012761993813959713,0.004680467024750846
test,apparel,image0800,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0800.jpg,archive_gt_matched/apparel/image0800.jpg,0.013775739277433308,0.002858491731480986
test,apparel,image0810,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0810.jpg,archive_gt_matched/apparel/image0810.jpg,0.011487839151198019,0.001629956683064633
test,apparel,image0820,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0820.jpg,archive_gt_matched/apparel/image0820.jpg,0.01541839983375608,0.001436412788581463
test,apparel,image0830,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0830.jpg,archive_gt_matched/apparel/image0830.jpg,0.020424860476879518,0.000912350750193119
test,apparel,image0840,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0840.jpg,archive_gt_matched/apparel/image0840.jpg,0.004860554976957246,0.00042666980419656943
test,apparel,image0850,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0850.jpg,archive_gt_matched/apparel/image0850.jpg,0.0075720591274898545,0.0010636895088789217
test,apparel,image0860,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0860.jpg,archive_gt_matched/apparel/image0860.jpg,0.006785631368410015,0.0009858795175272683
test,apparel,image0870,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0870.jpg,archive_gt_matched/apparel/image0870.jpg,0.0077076497981081165,0.0005268185705470438
test,apparel,image0880,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0880.jpg,archive_gt_matched/apparel/image0880.jpg,0.0075748837927430345,0.0005955016844090935
test,apparel,image0890,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0890.jpg,archive_gt_matched/apparel/image0890.jpg,0.015336866160857898,0.0010771453782324543
test,apparel,image0900,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0900.jpg,archive_gt_matched/apparel/image0900.jpg,0.025311210650707777,0.010349566122399154
test,apparel,image0910,VerticalFilter_MediumFog_Redo_3-21-26_aligned/apparel/image0910.jpg,archive_gt_matched/apparel/image0910.jpg,0.014423731778865814,0.0017022272106041768
test,artwork,image0000,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0000.jpeg,archive_gt_matched/artwork/image0000.jpeg,0.014347377639967844,0.0008273866700098661
test,artwork,image0010,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0010.jpeg,archive_gt_matched/artwork/image0010.jpeg,0.025785845159395887,0.002590722777822925
test,artwork,image0020,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0020.jpeg,archive_gt_matched/artwork/image0020.jpeg,0.02678681749744263,0.0022256204084038166
test,artwork,image0030,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0030.jpeg,archive_gt_matched/artwork/image0030.jpeg,0.018346456161969324,0.002954018104943857
test,artwork,image0040,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0040.jpeg,archive_gt_matched/artwork/image0040.jpeg,0.02001316874787231,0.002389650096143341
test,artwork,image0050,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0050.jpeg,archive_gt_matched/artwork/image0050.jpeg,0.01683927604667724,0.0021040569964596704
test,artwork,image0060,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0060.jpeg,archive_gt_matched/artwork/image0060.jpeg,0.048627670341247965,0.004088251536844411
test,artwork,image0070,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0070.jpeg,archive_gt_matched/artwork/image0070.jpeg,0.021952336877169427,0.002449433116181909
test,artwork,image0080,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0080.jpeg,archive_gt_matched/artwork/image0080.jpeg,0.0412827715145326,0.0038763804383740636
test,artwork,image0090,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0090.jpeg,archive_gt_matched/artwork/image0090.jpeg,0.036744163606702344,0.0030102646070875112
test,artwork,image0100,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0100.jpeg,archive_gt_matched/artwork/image0100.jpeg,0.031633977553227624,0.002913135747521337
test,artwork,image0110,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0110.jpeg,archive_gt_matched/artwork/image0110.jpeg,0.025563367993567912,0.0019348318862935543
test,artwork,image0120,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0120.jpeg,archive_gt_matched/artwork/image0120.jpeg,0.042634532094026595,0.004184994978892773
test,artwork,image0130,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0130.jpeg,archive_gt_matched/artwork/image0130.jpeg,0.09948627347824286,0.006514782167963048
test,artwork,image0140,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0140.jpeg,archive_gt_matched/artwork/image0140.jpeg,0.05426497718538187,0.0028437999191682876
test,artwork,image0150,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0150.jpeg,archive_gt_matched/artwork/image0150.jpeg,0.0860295639878336,0.00776805863944384
test,artwork,image0160,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0160.jpeg,archive_gt_matched/artwork/image0160.jpeg,0.08412256197756729,0.0074338725200161606
test,artwork,image0170,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0170.jpeg,archive_gt_matched/artwork/image0170.jpeg,0.084078576740835,0.004532698710005144
test,artwork,image0180,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0180.jpeg,archive_gt_matched/artwork/image0180.jpeg,0.10951590960625626,0.005874723513675858
test,artwork,image0190,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0190.jpeg,archive_gt_matched/artwork/image0190.jpeg,0.09715419723971963,0.07294334740218367
test,artwork,image0200,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0200.jpeg,archive_gt_matched/artwork/image0200.jpeg,0.07916495063107484,0.00294682188350994
test,artwork,image0210,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0210.jpeg,archive_gt_matched/artwork/image0210.jpeg,0.08244612232401673,0.006173535278745577
test,artwork,image0220,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0220.jpeg,archive_gt_matched/artwork/image0220.jpeg,0.05743305824403967,0.0033644941895436212
test,artwork,image0230,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0230.jpeg,archive_gt_matched/artwork/image0230.jpeg,0.0701055208349883,0.005204207530918574
test,artwork,image0240,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0240.jpeg,archive_gt_matched/artwork/image0240.jpeg,0.09841760197740612,0.007582872789640876
test,artwork,image0250,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0250.jpeg,archive_gt_matched/artwork/image0250.jpeg,0.06460813831073746,0.003178973846683332
test,artwork,image0260,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0260.jpeg,archive_gt_matched/artwork/image0260.jpeg,0.10078548445240103,0.01003368123780916
test,artwork,image0270,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0270.png,archive_gt_matched/artwork/image0270.png,0.10039916253795242,0.004149988711164997
test,artwork,image0280,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0280.png,archive_gt_matched/artwork/image0280.png,0.1307997336784355,0.010710496896651944
test,artwork,image0290,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0290.png,archive_gt_matched/artwork/image0290.png,0.12015346768006105,0.009607420175393781
test,artwork,image0300,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0300.jpeg,archive_gt_matched/artwork/image0300.jpeg,0.24070508981911487,0.01392172888528427
test,artwork,image0310,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0310.jpeg,archive_gt_matched/artwork/image0310.jpeg,0.23220731214872875,0.016642133916105063
test,artwork,image0320,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0320.jpeg,archive_gt_matched/artwork/image0320.jpeg,0.08700952336999418,0.005707767234452951
test,artwork,image0330,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0330.jpeg,archive_gt_matched/artwork/image0330.jpeg,0.13021122918830974,0.012632492755658984
test,artwork,image0340,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0340.jpeg,archive_gt_matched/artwork/image0340.jpeg,0.07760446179610582,0.0032924676196691123
test,artwork,image0350,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0350.jpeg,archive_gt_matched/artwork/image0350.jpeg,0.08693191962475075,0.0055430784037304994
test,artwork,image0360,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0360.jpeg,archive_gt_matched/artwork/image0360.jpeg,0.11452430575581762,0.005873477247374012
test,artwork,image0370,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0370.jpeg,archive_gt_matched/artwork/image0370.jpeg,0.33014394529678087,0.022527030166005026
test,artwork,image0380,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0380.jpeg,archive_gt_matched/artwork/image0380.jpeg,1.2011394149570003,0.1604310176943131
test,artwork,image0390,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0390.jpeg,archive_gt_matched/artwork/image0390.jpeg,0.1226994389214647,0.009966959493349801
test,artwork,image0400,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0400.jpeg,archive_gt_matched/artwork/image0400.jpeg,0.13189351149863388,0.01580729563485652
test,artwork,image0410,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0410.jpeg,archive_gt_matched/artwork/image0410.jpeg,0.20938790132276575,0.044205407005978
test,artwork,image0420,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0420.jpeg,archive_gt_matched/artwork/image0420.jpeg,0.20744949701162252,0.0106352220044735
test,artwork,image0430,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0430.jpeg,archive_gt_matched/artwork/image0430.jpeg,0.17174557990081973,0.008951812657736412
test,artwork,image0440,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0440.jpeg,archive_gt_matched/artwork/image0440.jpeg,0.3045250655662458,0.01754195686726584
test,artwork,image0450,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0450.jpeg,archive_gt_matched/artwork/image0450.jpeg,0.1586877254115589,0.008001132773839823
test,artwork,image0460,VerticalFilter_MediumFog_Redo_3-21-26_aligned/artwork/image0460.jpeg,archive_gt_matched/artwork/image0460.jpeg,0.06893891163031984,0.0038226445022745597
