split,category,stem,fog_path,archive_path,low_band_ratio_0p01_0p05,high_band_ratio_0p15_0p24
test,furniture,image0550,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0550.jpeg,archive_gt_matched/furniture/image0550.jpeg,0.022575592213495307,0.002050665605962395
test,furniture,image0560,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0560.jpeg,archive_gt_matched/furniture/image0560.jpeg,0.009698097584673928,0.0007374858788917855
test,furniture,image0570,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0570.jpeg,archive_gt_matched/furniture/image0570.jpeg,0.015116965236972209,0.000996269979420973
test,furniture,image0580,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0580.jpeg,archive_gt_matched/furniture/image0580.jpeg,0.029463718441247483,0.0022266993643258208
test,furniture,image0590,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0590.jpeg,archive_gt_matched/furniture/image0590.jpeg,0.0033807557256636932,0.002365203794192471
test,furniture,image0600,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0600.jpeg,archive_gt_matched/furniture/image0600.jpeg,0.008242684278262528,0.0023601870073377356
test,furniture,image0610,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0610.jpeg,archive_gt_matched/furniture/image0610.jpeg,0.008043288352081337,0.001658436022165303
test,furniture,image0620,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0620.jpeg,archive_gt_matched/furniture/image0620.jpeg,0.005011477776641902,0.0008318625129140464
test,furniture,image0630,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0630.jpeg,archive_gt_matched/furniture/image0630.jpeg,0.007645450343550062,0.002162342646106205
test,furniture,image0640,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0640.jpeg,archive_gt_matched/furniture/image0640.jpeg,0.01514110193333398,0.0017841389351115977
test,furniture,image0650,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0650.jpeg,archive_gt_matched/furniture/image0650.jpeg,0.01536539542231733,0.0018400688410833796
test,furniture,image0660,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0660.jpeg,archive_gt_matched/furniture/image0660.jpeg,0.015946595157448715,0.0038450780383547213
test,furniture,image0670,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0670.jpeg,archive_gt_matched/furniture/image0670.jpeg,0.029991454363424958,0.007225574485467075
test,furniture,image0680,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0680.jpeg,archive_gt_matched/furniture/image0680.jpeg,0.011444533727915856,0.0014782205703012985
test,furniture,image0690,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0690.jpeg,archive_gt_matched/furniture/image0690.jpeg,0.024365206761845185,0.003031035254699917
test,furniture,image0700,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0700.jpeg,archive_gt_matched/furniture/image0700.jpeg,0.010699394509172403,0.0011700672344430161
test,furniture,image0710,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0710.jpeg,archive_gt_matched/furniture/image0710.jpeg,0.01259625440204799,0.002628937447665862
test,furniture,image0720,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0720.jpeg,archive_gt_matched/furniture/image0720.jpeg,0.020813538740857507,0.004641482735142219
test,furniture,image0730,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0730.jpeg,archive_gt_matched/furniture/image0730.jpeg,0.04049093028105893,0.0028314786485278817
test,furniture,image0740,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0740.jpeg,archive_gt_matched/furniture/image0740.jpeg,0.04432795465739003,0.006355919739982699
test,furniture,image0750,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0750.jpeg,archive_gt_matched/furniture/image0750.jpeg,0.012798404564916458,0.002416511147544517
test,furniture,image0760,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0760.png,archive_gt_matched/furniture/image0760.png,0.010005245928440213,0.0033559040747082334
test,furniture,image0770,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0770.jpeg,archive_gt_matched/furniture/image0770.jpeg,0.009009138107433649,0.0021545298555828577
test,furniture,image0780,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0780.jpeg,archive_gt_matched/furniture/image0780.jpeg,0.0061235212165028155,0.004477497738674816
test,furniture,image0790,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0790.jpeg,archive_gt_matched/furniture/image0790.jpeg,0.013925571698357444,0.005052879063709363
test,furniture,image0800,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0800.jpeg,archive_gt_matched/furniture/image0800.jpeg,0.009058738208705532,0.002140640585982087
test,furniture,image0810,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0810.jpeg,archive_gt_matched/furniture/image0810.jpeg,0.015662891587105134,0.003554293251295041
test,furniture,image0820,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0820.jpeg,archive_gt_matched/furniture/image0820.jpeg,0.029584283508362168,0.026666655787815866
test,furniture,image0830,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0830.jpeg,archive_gt_matched/furniture/image0830.jpeg,0.030624657181890884,0.004762058686907066
test,furniture,image0840,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0840.jpeg,archive_gt_matched/furniture/image0840.jpeg,0.008717152174080426,0.0014025116443373302
test,furniture,image0850,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0850.jpeg,archive_gt_matched/furniture/image0850.jpeg,0.004285918658142618,0.004225933035014423
test,furniture,image0860,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0860.jpeg,archive_gt_matched/furniture/image0860.jpeg,0.005922716591190792,0.0018869814084076925
test,furniture,image0870,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0870.jpeg,archive_gt_matched/furniture/image0870.jpeg,0.008328750038184816,0.0004887088190302325
test,furniture,image0880,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0880.jpeg,archive_gt_matched/furniture/image0880.jpeg,0.01246136263399053,0.0015789480307379043
test,furniture,image0890,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0890.png,archive_gt_matched/furniture/image0890.png,0.013574306706355996,0.0009732714821608619
test,furniture,image0900,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0900.jpeg,archive_gt_matched/furniture/image0900.jpeg,0.01959698018966688,0.0036167164321037125
test,furniture,image0910,VerticalFilter_MediumFog_Redo_3-21-26_aligned/furniture/image0910.jpeg,archive_gt_matched/furniture/image0910.jpeg,0.011952514160081147,0.00554120229248766
test,illustrations,image0000,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0000.jpeg,archive_gt_matched/illustrations/image0000.jpeg,0.011116457636165651,0.0012368408342901729
test,illustrations,image0010,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0010.jpeg,archive_gt_matched/illustrations/image0010.jpeg,0.014713898421583,0.0009771204512560108
test,illustrations,image0020,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0020.jpeg,archive_gt_matched/illustrations/image0020.jpeg,0.02027825048368577,0.002438061427889036
test,illustrations,image0030,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0030.jpeg,archive_gt_matched/illustrations/image0030.jpeg,0.013032402835557691,0.00334631955515594
test,illustrations,image0040,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0040.jpeg,archive_gt_matched/illustrations/image0040.jpeg,0.023258235343924828,0.0022087748467703654
test,illustrations,image0050,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0050.png,archive_gt_matched/illustrations/image0050.png,0.012329733439172562,0.0006828652045474544
test,illustrations,image0060,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0060.png,archive_gt_matched/illustrations/image0060.png,0.017230062572130785,0.0007402782966082118
test,illustrations,image0070,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0070.jpeg,archive_gt_matched/illustrations/image0070.jpeg,0.026167330221147353,0.001025764099598522
test,illustrations,image0080,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0080.png,archive_gt_matched/illustrations/image0080.png,0.03191173613972409,0.0030827430023742533
test,illustrations,image0090,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0090.jpeg,archive_gt_matched/illustrations/image0090.jpeg,0.022442228905715546,0.0013211946706240378
test,illustrations,image0100,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0100.png,archive_gt_matched/illustrations/image0100.png,0.03121496871687144,0.002540520828089156
test,illustrations,image0110,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0110.jpeg,archive_gt_matched/illustrations/image0110.jpeg,0.022500155247743535,0.0016112044411015873
test,illustrations,image0120,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0120.jpeg,archive_gt_matched/illustrations/image0120.jpeg,0.07794186313560426,0.003616179983199562
test,illustrations,image0130,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0130.jpeg,archive_gt_matched/illustrations/image0130.jpeg,0.027421411041097896,0.0014908350753651662
test,illustrations,image0140,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0140.jpeg,archive_gt_matched/illustrations/image0140.jpeg,0.03342066583827158,0.0015386522092790767
test,illustrations,image0150,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0150.jpeg,archive_gt_matched/illustrations/image0150.jpeg,0.027160363752034532,0.0010783000250632747
test,illustrations,image0160,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0160.png,archive_gt_matched/illustrations/image0160.png,0.03410126847079242,0.0026044068281422857
test,illustrations,image0170,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0170.png,archive_gt_matched/illustrations/image0170.png,0.03589580349492049,0.0035624775056805843
test,illustrations,image0180,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0180.jpeg,archive_gt_matched/illustrations/image0180.jpeg,0.02961062418124981,0.0018766642681207677
test,illustrations,image0190,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0190.png,archive_gt_matched/illustrations/image0190.png,0.07618770725832846,0.06785008182578596
test,illustrations,image0200,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0200.png,archive_gt_matched/illustrations/image0200.png,0.05011365973624676,0.002901027850176385
test,illustrations,image0210,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0210.jpeg,archive_gt_matched/illustrations/image0210.jpeg,0.03411520042487031,0.0017066798757591109
test,illustrations,image0220,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0220.png,archive_gt_matched/illustrations/image0220.png,0.03201361169348041,0.001616344631566823
test,illustrations,image0230,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0230.jpeg,archive_gt_matched/illustrations/image0230.jpeg,0.08991791200877228,0.004334153894357044
test,illustrations,image0240,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0240.jpeg,archive_gt_matched/illustrations/image0240.jpeg,0.0922092143082056,0.009063905630391904
test,illustrations,image0250,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0250.png,archive_gt_matched/illustrations/image0250.png,0.09092391451334536,0.004941256310134027
test,illustrations,image0260,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0260.jpeg,archive_gt_matched/illustrations/image0260.jpeg,0.04203644147126265,0.004755491637220165
test,illustrations,image0270,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0270.jpeg,archive_gt_matched/illustrations/image0270.jpeg,0.04933146148997748,0.005837799291347068
test,illustrations,image0280,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0280.jpeg,archive_gt_matched/illustrations/image0280.jpeg,0.049397163932497046,0.0029265413361439147
test,illustrations,image0290,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0290.jpeg,archive_gt_matched/illustrations/image0290.jpeg,0.1271498741945594,0.009649677867119719
test,illustrations,image0300,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0300.jpeg,archive_gt_matched/illustrations/image0300.jpeg,0.05279573271664888,0.004656895500124309
test,illustrations,image0310,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0310.jpeg,archive_gt_matched/illustrations/image0310.jpeg,0.07165396626125786,0.005588596658702977
test,illustrations,image0320,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0320.jpeg,archive_gt_matched/illustrations/image0320.jpeg,0.06629315400177005,0.004901210412692941
test,illustrations,image0330,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0330.jpeg,archive_gt_matched/illustrations/image0330.jpeg,0.048899939758279526,0.001977784585969093
test,illustrations,image0340,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0340.jpeg,archive_gt_matched/illustrations/image0340.jpeg,0.08674559758699713,0.006648585106584763
test,illustrations,image0350,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0350.jpeg,archive_gt_matched/illustrations/image0350.jpeg,0.10794965682266837,0.008277061277104087
test,illustrations,image0360,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0360.jpeg,archive_gt_matched/illustrations/image0360.jpeg,0.06107765636894971,0.004568468422780419
test,illustrations,image0370,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0370.jpeg,archive_gt_matched/illustrations/image0370.jpeg,0.10294995782208978,0.0064071955132733015
test,illustrations,image0380,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0380.png,archive_gt_matched/illustrations/image0380.png,0.06383216277405569,0.019643681876438213
test,illustrations,image0390,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0390.jpeg,archive_gt_matched/illustrations/image0390.jpeg,0.07499317446764164,0.004684166493153703
test,illustrations,image0400,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0400.jpeg,archive_gt_matched/illustrations/image0400.jpeg,0.062050671762863885,0.005139822225757372
test,illustrations,image0410,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0410.jpeg,archive_gt_matched/illustrations/image0410.jpeg,0.1395922944663669,0.014991557971890206
test,illustrations,image0420,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0420.jpeg,archive_gt_matched/illustrations/image0420.jpeg,0.08049501820142542,0.007070228927938916
test,illustrations,image0430,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0430.jpeg,archive_gt_matched/illustrations/image0430.jpeg,0.07798242669908154,0.005387031949806895
test,illustrations,image0440,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0440.jpeg,archive_gt_matched/illustrations/image0440.jpeg,0.08998861819361488,0.007143539281174938
test,illustrations,image0450,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0450.jpeg,archive_gt_matched/illustrations/image0450.jpeg,0.06641534324439523,0.004261609580814907
test,illustrations,image0460,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0460.jpeg,archive_gt_matched/illustrations/image0460.jpeg,0.09717190826397376,0.00950929527603905
test,illustrations,image0470,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0470.jpeg,archive_gt_matched/illustrations/image0470.jpeg,0.29837001957262294,0.01669171412404569
test,illustrations,image0480,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0480.jpeg,archive_gt_matched/illustrations/image0480.jpeg,0.2801768788263471,0.014198647844848063
test,illustrations,image0490,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0490.jpeg,archive_gt_matched/illustrations/image0490.jpeg,0.16330081277967923,0.010034221230649077
test,illustrations,image0500,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0500.jpeg,archive_gt_matched/illustrations/image0500.jpeg,0.4444353650635309,0.019028194853593194
test,illustrations,image0510,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0510.png,archive_gt_matched/illustrations/image0510.png,0.0064399272897228375,0.0005430589245023486
test,illustrations,image0520,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0520.jpeg,archive_gt_matched/illustrations/image0520.jpeg,0.016262492002151182,0.002855362748193378
test,illustrations,image0530,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0530.jpeg,archive_gt_matched/illustrations/image0530.jpeg,0.044894169584499675,0.004286552488979527
test,illustrations,image0540,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0540.jpeg,archive_gt_matched/illustrations/image0540.jpeg,0.02353833879994912,0.004015334741230342
test,illustrations,image0550,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0550.jpeg,archive_gt_matched/illustrations/image0550.jpeg,0.04275072648839197,0.0028654169574666623
test,illustrations,image0560,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0560.jpeg,archive_gt_matched/illustrations/image0560.jpeg,0.027696553309873154,0.0015527763300630223
test,illustrations,image0570,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0570.jpeg,archive_gt_matched/illustrations/image0570.jpeg,0.014752602267638052,0.0013891364751169397
test,illustrations,image0580,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0580.jpeg,archive_gt_matched/illustrations/image0580.jpeg,0.03254284814339031,0.0016177524980456625
test,illustrations,image0590,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0590.jpeg,archive_gt_matched/illustrations/image0590.jpeg,0.005416025083530417,0.0007657056491185741
test,illustrations,image0600,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0600.jpeg,archive_gt_matched/illustrations/image0600.jpeg,0.00830901990927392,0.0005967254857631933
test,illustrations,image0610,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0610.jpeg,archive_gt_matched/illustrations/image0610.jpeg,0.0064331089037508605,0.0007088683774113284
test,illustrations,image0620,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0620.jpeg,archive_gt_matched/illustrations/image0620.jpeg,0.007571067280710872,0.0010976087323550702
test,illustrations,image0630,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0630.jpeg,archive_gt_matched/illustrations/image0630.jpeg,0.020256935282305245,0.0023273461359738907
test,illustrations,image0640,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0640.jpeg,archive_gt_matched/illustrations/image0640.jpeg,0.019843337208144733,0.0037149623090562294
test,illustrations,image0650,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0650.jpeg,archive_gt_matched/illustrations/image0650.jpeg,0.022407025585476647,0.0016658563480137518
test,illustrations,image0660,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0660.png,archive_gt_matched/illustrations/image0660.png,0.012769100264252303,0.0007322367083702494
test,illustrations,image0670,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0670.jpeg,archive_gt_matched/illustrations/image0670.jpeg,0.041483001442815914,0.0024366123365332304
test,illustrations,image0680,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0680.jpeg,archive_gt_matched/illustrations/image0680.jpeg,0.014794782684782383,0.0006594647947177261
test,illustrations,image0690,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0690.jpeg,archive_gt_matched/illustrations/image0690.jpeg,0.015296658932617887,0.0005525310599891795
test,illustrations,image0700,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0700.jpeg,archive_gt_matched/illustrations/image0700.jpeg,0.04267614475394383,0.0028563056009912437
test,illustrations,image0710,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0710.jpeg,archive_gt_matched/illustrations/image0710.jpeg,0.034497100211709764,0.002906412837491255
test,illustrations,image0720,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0720.jpeg,archive_gt_matched/illustrations/image0720.jpeg,0.04080334270776424,0.003955072259497387
test,illustrations,image0730,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0730.jpeg,archive_gt_matched/illustrations/image0730.jpeg,0.01603343277063224,0.0006558200694049172
test,illustrations,image0740,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0740.jpeg,archive_gt_matched/illustrations/image0740.jpeg,0.03978450253159916,0.002584433181283567
test,illustrations,image0751,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0751.jpeg,archive_gt_matched/illustrations/image0751.jpeg,0.02043538787122441,0.00285179099517898
test,illustrations,image0761,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0761.jpeg,archive_gt_matched/illustrations/image0761.jpeg,0.01724077604884334,0.005595246919316462
test,illustrations,image0771,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0771.jpeg,archive_gt_matched/illustrations/image0771.jpeg,0.02216283632718919,0.004203227489051119
test,illustrations,image0781,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0781.jpeg,archive_gt_matched/illustrations/image0781.jpeg,0.030540400555763285,0.003965344658538929
test,illustrations,image0791,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0791.jpeg,archive_gt_matched/illustrations/image0791.jpeg,0.022157934776094824,0.003907280693589945
test,illustrations,image0801,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0801.jpeg,archive_gt_matched/illustrations/image0801.jpeg,0.029635423860360104,0.0020139830962137436
test,illustrations,image0811,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0811.jpeg,archive_gt_matched/illustrations/image0811.jpeg,0.03492457581524931,0.0028737795415789955
test,illustrations,image0821,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0821.jpeg,archive_gt_matched/illustrations/image0821.jpeg,0.012230166168120442,0.0007289260949608241
test,illustrations,image0831,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0831.png,archive_gt_matched/illustrations/image0831.png,0.03618040757527417,0.003296323909831776
test,illustrations,image0841,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0841.jpeg,archive_gt_matched/illustrations/image0841.jpeg,0.011133075110180449,0.0031092859776445866
test,illustrations,image0851,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0851.jpeg,archive_gt_matched/illustrations/image0851.jpeg,0.010242418418860592,0.0011855557056833534
test,illustrations,image0861,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0861.jpeg,archive_gt_matched/illustrations/image0861.jpeg,0.0065495746958957445,0.001645994872827748
test,illustrations,image0871,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0871.jpeg,archive_gt_matched/illustrations/image0871.jpeg,0.018706245253207493,0.0075051260934395556
test,illustrations,image0881,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0881.jpeg,archive_gt_matched/illustrations/image0881.jpeg,0.025051968797378893,0.0037400978895466624
test,illustrations,image0891,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0891.jpeg,archive_gt_matched/illustrations/image0891.jpeg,0.029580215461057872,0.003478182484923297
test,illustrations,image0901,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0901.jpeg,archive_gt_matched/illustrations/image0901.jpeg,0.028401716097001827,0.0015548585919720362
test,illustrations,image0911,VerticalFilter_MediumFog_Redo_3-21-26_aligned/illustrations/image0911.jpeg,archive_gt_matched/illustrations/image0911.jpeg,0.018149079356960716,0.006409271734462028
